datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
3/1/2018 5:00,3/1/2018 0:00,51217,EASTERN HUB,,,HUB,,25.69,25.525868,0,-0.164132,TRUE,1
3/1/2018 6:00,3/1/2018 1:00,51217,EASTERN HUB,,,HUB,,20.1,19.94426,0,-0.15574,TRUE,1
3/1/2018 7:00,3/1/2018 2:00,51217,EASTERN HUB,,,HUB,,18.74,18.565513,-0.050185,-0.124302,TRUE,1
3/1/2018 8:00,3/1/2018 3:00,51217,EASTERN HUB,,,HUB,,19.29,19.124032,0,-0.165968,TRUE,1
3/1/2018 9:00,3/1/2018 4:00,51217,EASTERN HUB,,,HUB,,20.640001,19.546062,-0.888059,-0.205879,TRUE,1
3/1/2018 10:00,3/1/2018 5:00,51217,EASTERN HUB,,,HUB,,21.02,18.242861,-2.348298,-0.428841,TRUE,1
3/1/2018 11:00,3/1/2018 6:00,51217,EASTERN HUB,,,HUB,,30.6,26.977379,-3.193747,-0.428874,TRUE,1
3/1/2018 12:00,3/1/2018 7:00,51217,EASTERN HUB,,,HUB,,29.519999,25.550762,-3.843465,-0.125773,TRUE,1
3/1/2018 13:00,3/1/2018 8:00,51217,EASTERN HUB,,,HUB,,25,20.350224,-4.518743,-0.131033,TRUE,1
3/1/2018 14:00,3/1/2018 9:00,51217,EASTERN HUB,,,HUB,,27.97,23.698784,-4.135457,-0.135759,TRUE,1
3/1/2018 15:00,3/1/2018 10:00,51217,EASTERN HUB,,,HUB,,25.38,23.197815,-1.916571,-0.265614,TRUE,1
3/1/2018 16:00,3/1/2018 11:00,51217,EASTERN HUB,,,HUB,,23.17,22.448931,-0.529583,-0.191486,TRUE,1
3/1/2018 17:00,3/1/2018 12:00,51217,EASTERN HUB,,,HUB,,21.61,21.7206,0.344721,-0.234121,TRUE,1
3/1/2018 18:00,3/1/2018 13:00,51217,EASTERN HUB,,,HUB,,22.83,20.326479,-2.269442,-0.234078,TRUE,1
3/1/2018 19:00,3/1/2018 14:00,51217,EASTERN HUB,,,HUB,,22.86,19.216809,-3.402218,-0.240973,TRUE,1
3/1/2018 20:00,3/1/2018 15:00,51217,EASTERN HUB,,,HUB,,22.96,21.261619,-1.51162,-0.186762,TRUE,1
3/1/2018 21:00,3/1/2018 16:00,51217,EASTERN HUB,,,HUB,,23.93,21.932819,-1.857405,-0.139776,TRUE,1
3/1/2018 22:00,3/1/2018 17:00,51217,EASTERN HUB,,,HUB,,24.7,23.352493,-1.363097,0.01559,TRUE,1
3/1/2018 23:00,3/1/2018 18:00,51217,EASTERN HUB,,,HUB,,35.21,31.215122,-4.236681,0.241804,TRUE,1
3/2/2018 0:00,3/1/2018 19:00,51217,EASTERN HUB,,,HUB,,61.81,57.762626,-3.973411,-0.073962,TRUE,1
3/2/2018 1:00,3/1/2018 20:00,51217,EASTERN HUB,,,HUB,,48.4,27.319451,-20.692135,-0.388414,TRUE,1
3/2/2018 2:00,3/1/2018 21:00,51217,EASTERN HUB,,,HUB,,24.03,19.903466,-3.937866,-0.188668,TRUE,1
3/2/2018 3:00,3/1/2018 22:00,51217,EASTERN HUB,,,HUB,,19.68,19.566438,0,-0.113562,TRUE,1
3/2/2018 4:00,3/1/2018 23:00,51217,EASTERN HUB,,,HUB,,21.43,20.271438,-0.819027,-0.339535,TRUE,1
3/2/2018 5:00,3/2/2018 0:00,51217,EASTERN HUB,,,HUB,,23.86,18.770513,-4.700086,-0.389401,TRUE,1
3/2/2018 6:00,3/2/2018 1:00,51217,EASTERN HUB,,,HUB,,22.24,17.43931,-4.443885,-0.356806,TRUE,1
3/2/2018 7:00,3/2/2018 2:00,51217,EASTERN HUB,,,HUB,,22.78,16.386926,-6.069691,-0.323383,TRUE,1
3/2/2018 8:00,3/2/2018 3:00,51217,EASTERN HUB,,,HUB,,23.75,15.681437,-7.751892,-0.316671,TRUE,1
3/2/2018 9:00,3/2/2018 4:00,51217,EASTERN HUB,,,HUB,,24.960001,15.218004,-9.544249,-0.197747,TRUE,1
3/2/2018 10:00,3/2/2018 5:00,51217,EASTERN HUB,,,HUB,,22.68,6.027643,-16.596186,-0.056171,TRUE,1
3/2/2018 11:00,3/2/2018 6:00,51217,EASTERN HUB,,,HUB,,108.33,18.376146,-89.714674,-0.23918,TRUE,1
3/2/2018 12:00,3/2/2018 7:00,51217,EASTERN HUB,,,HUB,,39.89,20.706513,-19.349875,0.166389,TRUE,1
3/2/2018 13:00,3/2/2018 8:00,51217,EASTERN HUB,,,HUB,,31.13,19.934699,-11.434076,0.238775,TRUE,1
3/2/2018 14:00,3/2/2018 9:00,51217,EASTERN HUB,,,HUB,,32.38,21.49786,-11.110215,0.228075,TRUE,1
3/2/2018 15:00,3/2/2018 10:00,51217,EASTERN HUB,,,HUB,,28.470001,23.926948,-4.767121,0.224069,TRUE,1
3/2/2018 16:00,3/2/2018 11:00,51217,EASTERN HUB,,,HUB,,35.52,34.442855,-1.382266,0.305121,TRUE,1
3/2/2018 17:00,3/2/2018 12:00,51217,EASTERN HUB,,,HUB,,29.139999,27.151159,-2.301524,0.312684,TRUE,1
3/2/2018 18:00,3/2/2018 13:00,51217,EASTERN HUB,,,HUB,,30.08,30.740503,0.359954,0.300549,TRUE,1
3/2/2018 19:00,3/2/2018 14:00,51217,EASTERN HUB,,,HUB,,23.029999,23.186732,-0.089398,0.24613,TRUE,1
3/2/2018 20:00,3/2/2018 15:00,51217,EASTERN HUB,,,HUB,,21.090001,21.365715,-0.01,0.285715,TRUE,1
3/2/2018 21:00,3/2/2018 16:00,51217,EASTERN HUB,,,HUB,,22.59,22.930195,0.049907,0.290288,TRUE,1
3/2/2018 22:00,3/2/2018 17:00,51217,EASTERN HUB,,,HUB,,23.680001,22.857826,-1.242035,0.419861,TRUE,1
3/2/2018 23:00,3/2/2018 18:00,51217,EASTERN HUB,,,HUB,,39.4,37.737251,-2.439528,0.776779,TRUE,1
3/3/2018 0:00,3/2/2018 19:00,51217,EASTERN HUB,,,HUB,,31.15,25.474695,-6.133137,0.457832,TRUE,1
3/3/2018 1:00,3/2/2018 20:00,51217,EASTERN HUB,,,HUB,,30.07,18.896143,-11.557161,0.383305,TRUE,1
3/3/2018 2:00,3/2/2018 21:00,51217,EASTERN HUB,,,HUB,,30.62,19.913783,-11.248643,0.542426,TRUE,1
3/3/2018 3:00,3/2/2018 22:00,51217,EASTERN HUB,,,HUB,,23.770001,20.578152,-3.530135,0.338287,TRUE,1
3/3/2018 4:00,3/2/2018 23:00,51217,EASTERN HUB,,,HUB,,26.08,22.805837,-3.642357,0.368194,TRUE,1
3/3/2018 5:00,3/3/2018 0:00,51217,EASTERN HUB,,,HUB,,30.37,31.635445,0.499725,0.76572,TRUE,1
3/3/2018 6:00,3/3/2018 1:00,51217,EASTERN HUB,,,HUB,,39.060001,39.835411,0.166576,0.608836,TRUE,1
3/3/2018 7:00,3/3/2018 2:00,51217,EASTERN HUB,,,HUB,,32.87,33.417843,0.2,0.347843,TRUE,1
3/3/2018 8:00,3/3/2018 3:00,51217,EASTERN HUB,,,HUB,,31.04,31.222901,-0.088843,0.271744,TRUE,1
3/3/2018 9:00,3/3/2018 4:00,51217,EASTERN HUB,,,HUB,,27.72,27.464808,-0.508197,0.253005,TRUE,1
3/3/2018 10:00,3/3/2018 5:00,51217,EASTERN HUB,,,HUB,,25.68,24.718697,-1.254913,0.29361,TRUE,1
3/3/2018 11:00,3/3/2018 6:00,51217,EASTERN HUB,,,HUB,,27.7,22.323015,-5.735166,0.358182,TRUE,1
3/3/2018 12:00,3/3/2018 7:00,51217,EASTERN HUB,,,HUB,,25.9,20.97437,-5.237107,0.311478,TRUE,1
3/3/2018 13:00,3/3/2018 8:00,51217,EASTERN HUB,,,HUB,,26.11,21.208864,-5.196135,0.294998,TRUE,1
3/3/2018 14:00,3/3/2018 9:00,51217,EASTERN HUB,,,HUB,,25.219999,20.851108,-4.404465,0.035572,TRUE,1
3/3/2018 15:00,3/3/2018 10:00,51217,EASTERN HUB,,,HUB,,24.59,19.77941,-4.73891,-0.07168,TRUE,1
3/3/2018 16:00,3/3/2018 11:00,51217,EASTERN HUB,,,HUB,,22.66,18.413218,-4.172796,-0.073986,TRUE,1
3/3/2018 17:00,3/3/2018 12:00,51217,EASTERN HUB,,,HUB,,20.929999,17.932955,-2.939504,-0.057541,TRUE,1
3/3/2018 18:00,3/3/2018 13:00,51217,EASTERN HUB,,,HUB,,22.17,18.170823,-3.828258,-0.170919,TRUE,1
3/3/2018 19:00,3/3/2018 14:00,51217,EASTERN HUB,,,HUB,,21.77,18.392172,-3.210015,-0.167814,TRUE,1
3/3/2018 20:00,3/3/2018 15:00,51217,EASTERN HUB,,,HUB,,21.09,18.727411,-2.244547,-0.118041,TRUE,1
3/3/2018 21:00,3/3/2018 16:00,51217,EASTERN HUB,,,HUB,,21.62,20.186529,-1.36945,-0.064021,TRUE,1
3/3/2018 22:00,3/3/2018 17:00,51217,EASTERN HUB,,,HUB,,27.69,26.039927,-1.752184,0.102111,TRUE,1
3/3/2018 23:00,3/3/2018 18:00,51217,EASTERN HUB,,,HUB,,36.55,37.319757,0.073012,0.696745,TRUE,1
3/4/2018 0:00,3/3/2018 19:00,51217,EASTERN HUB,,,HUB,,30.63,28.075541,-3.053624,0.499165,TRUE,1
3/4/2018 1:00,3/3/2018 20:00,51217,EASTERN HUB,,,HUB,,27.14,25.848195,-1.868757,0.576952,TRUE,1
3/4/2018 2:00,3/3/2018 21:00,51217,EASTERN HUB,,,HUB,,28.429999,27.499025,-1.518015,0.587041,TRUE,1
3/4/2018 3:00,3/3/2018 22:00,51217,EASTERN HUB,,,HUB,,28.72,29.541067,0.035047,0.78602,TRUE,1
3/4/2018 4:00,3/3/2018 23:00,51217,EASTERN HUB,,,HUB,,24.11,24.707702,0,0.597702,TRUE,1
3/4/2018 5:00,3/4/2018 0:00,51217,EASTERN HUB,,,HUB,,27.24,25.81253,-1.916924,0.489454,TRUE,1
3/4/2018 6:00,3/4/2018 1:00,51217,EASTERN HUB,,,HUB,,22.4,21.564275,-1.279636,0.443911,TRUE,1
3/4/2018 7:00,3/4/2018 2:00,51217,EASTERN HUB,,,HUB,,23.39,20.411245,-3.408681,0.429926,TRUE,1
3/4/2018 8:00,3/4/2018 3:00,51217,EASTERN HUB,,,HUB,,25.13,20.775188,-4.775198,0.420386,TRUE,1
3/4/2018 9:00,3/4/2018 4:00,51217,EASTERN HUB,,,HUB,,26.219999,21.348472,-5.212423,0.340895,TRUE,1
3/4/2018 10:00,3/4/2018 5:00,51217,EASTERN HUB,,,HUB,,25.49,19.706391,-6.122929,0.33932,TRUE,1
3/4/2018 11:00,3/4/2018 6:00,51217,EASTERN HUB,,,HUB,,29.75,18.866051,-11.374177,0.490228,TRUE,1
3/4/2018 12:00,3/4/2018 7:00,51217,EASTERN HUB,,,HUB,,30.220001,19.932043,-10.76809,0.480132,TRUE,1
3/4/2018 13:00,3/4/2018 8:00,51217,EASTERN HUB,,,HUB,,31.19,25.282336,-6.457331,0.549667,TRUE,1
3/4/2018 14:00,3/4/2018 9:00,51217,EASTERN HUB,,,HUB,,25.710001,24.165444,-2.130212,0.585656,TRUE,1
3/4/2018 15:00,3/4/2018 10:00,51217,EASTERN HUB,,,HUB,,25.13,23.390074,-2.244802,0.504876,TRUE,1
3/4/2018 16:00,3/4/2018 11:00,51217,EASTERN HUB,,,HUB,,22.929999,19.601444,-3.545622,0.217066,TRUE,1
3/4/2018 17:00,3/4/2018 12:00,51217,EASTERN HUB,,,HUB,,24.18,20.011234,-4.323427,0.154662,TRUE,1
3/4/2018 18:00,3/4/2018 13:00,51217,EASTERN HUB,,,HUB,,21.099999,18.433592,-2.686459,0.020051,TRUE,1
3/4/2018 19:00,3/4/2018 14:00,51217,EASTERN HUB,,,HUB,,19.56,17.269262,-2.209918,-0.08082,TRUE,1
3/4/2018 20:00,3/4/2018 15:00,51217,EASTERN HUB,,,HUB,,19.25,17.262831,-1.969315,-0.017855,TRUE,1
3/4/2018 21:00,3/4/2018 16:00,51217,EASTERN HUB,,,HUB,,19.54,17.496439,-2.076306,0.032746,TRUE,1
3/4/2018 22:00,3/4/2018 17:00,51217,EASTERN HUB,,,HUB,,21.449999,20.940681,-0.84853,0.339211,TRUE,1
3/4/2018 23:00,3/4/2018 18:00,51217,EASTERN HUB,,,HUB,,31.81,30.460145,-2.350413,1.000559,TRUE,1
3/5/2018 0:00,3/4/2018 19:00,51217,EASTERN HUB,,,HUB,,35.43,35.400894,-1.090762,1.061656,TRUE,1
3/5/2018 1:00,3/4/2018 20:00,51217,EASTERN HUB,,,HUB,,53.05,50.179854,-4.197533,1.327387,TRUE,1
3/5/2018 2:00,3/4/2018 21:00,51217,EASTERN HUB,,,HUB,,38.080001,39.376972,0.342321,0.954652,TRUE,1
3/5/2018 3:00,3/4/2018 22:00,51217,EASTERN HUB,,,HUB,,28.179999,29.217691,0.150697,0.886994,TRUE,1
3/5/2018 4:00,3/4/2018 23:00,51217,EASTERN HUB,,,HUB,,21.52,21.933497,-0.103704,0.517202,TRUE,1
3/5/2018 5:00,3/5/2018 0:00,51217,EASTERN HUB,,,HUB,,21.18,19.917379,-1.594221,0.3316,TRUE,1
3/5/2018 6:00,3/5/2018 1:00,51217,EASTERN HUB,,,HUB,,20.5,18.610845,-2.230614,0.341458,TRUE,1
3/5/2018 7:00,3/5/2018 2:00,51217,EASTERN HUB,,,HUB,,20.63,18.51209,-2.520569,0.402659,TRUE,1
3/5/2018 8:00,3/5/2018 3:00,51217,EASTERN HUB,,,HUB,,21.25,18.268146,-3.471312,0.489458,TRUE,1
3/5/2018 9:00,3/5/2018 4:00,51217,EASTERN HUB,,,HUB,,24.57,19.556732,-5.692016,0.678748,TRUE,1
3/5/2018 10:00,3/5/2018 5:00,51217,EASTERN HUB,,,HUB,,27.570001,19.878822,-8.586946,0.895767,TRUE,1
3/5/2018 11:00,3/5/2018 6:00,51217,EASTERN HUB,,,HUB,,66.47,26.654933,-41.905363,2.090297,TRUE,1
3/5/2018 12:00,3/5/2018 7:00,51217,EASTERN HUB,,,HUB,,28.330001,20.881018,-8.372007,0.923024,TRUE,1
3/5/2018 13:00,3/5/2018 8:00,51217,EASTERN HUB,,,HUB,,28.389999,20.197282,-8.57059,0.377872,TRUE,1
3/5/2018 14:00,3/5/2018 9:00,51217,EASTERN HUB,,,HUB,,26.49,18.400553,-8.132524,0.043077,TRUE,1
3/5/2018 15:00,3/5/2018 10:00,51217,EASTERN HUB,,,HUB,,33.669999,22.022794,-11.406247,-0.240959,TRUE,1
3/5/2018 16:00,3/5/2018 11:00,51217,EASTERN HUB,,,HUB,,28.84,23.064012,-5.743378,-0.03261,TRUE,1
3/5/2018 17:00,3/5/2018 12:00,51217,EASTERN HUB,,,HUB,,25.21,21.545815,-3.71177,0.047585,TRUE,1
3/5/2018 18:00,3/5/2018 13:00,51217,EASTERN HUB,,,HUB,,25.23,22.463412,-2.716725,-0.049864,TRUE,1
3/5/2018 19:00,3/5/2018 14:00,51217,EASTERN HUB,,,HUB,,22.249999,18.93254,-3.293672,-0.023789,TRUE,1
3/5/2018 20:00,3/5/2018 15:00,51217,EASTERN HUB,,,HUB,,22.39,18.629852,-3.788073,0.027925,TRUE,1
3/5/2018 21:00,3/5/2018 16:00,51217,EASTERN HUB,,,HUB,,26.2,23.175349,-3.164414,0.139764,TRUE,1
3/5/2018 22:00,3/5/2018 17:00,51217,EASTERN HUB,,,HUB,,29.31,28.185424,-1.498988,0.374412,TRUE,1
3/5/2018 23:00,3/5/2018 18:00,51217,EASTERN HUB,,,HUB,,47.97,46.715581,-2.350458,1.09604,TRUE,1
3/6/2018 0:00,3/5/2018 19:00,51217,EASTERN HUB,,,HUB,,33.23,28.884564,-5.18851,0.843074,TRUE,1
3/6/2018 1:00,3/5/2018 20:00,51217,EASTERN HUB,,,HUB,,42.98,37.07285,-6.888244,0.981094,TRUE,1
3/6/2018 2:00,3/5/2018 21:00,51217,EASTERN HUB,,,HUB,,37.92,33.417595,-5.219858,0.717453,TRUE,1
3/6/2018 3:00,3/5/2018 22:00,51217,EASTERN HUB,,,HUB,,34.94,33.105425,-2.435975,0.6014,TRUE,1
3/6/2018 4:00,3/5/2018 23:00,51217,EASTERN HUB,,,HUB,,31.45,26.801723,-5.080851,0.432574,TRUE,1
3/6/2018 5:00,3/6/2018 0:00,51217,EASTERN HUB,,,HUB,,25.38,21.549992,-4.051813,0.221806,TRUE,1
3/6/2018 6:00,3/6/2018 1:00,51217,EASTERN HUB,,,HUB,,27.03,21.786892,-5.515829,0.272721,TRUE,1
3/6/2018 7:00,3/6/2018 2:00,51217,EASTERN HUB,,,HUB,,26.150001,20.562537,-5.93824,0.350776,TRUE,1
3/6/2018 8:00,3/6/2018 3:00,51217,EASTERN HUB,,,HUB,,25.580001,19.875862,-6.179821,0.475683,TRUE,1
3/6/2018 9:00,3/6/2018 4:00,51217,EASTERN HUB,,,HUB,,25.66,20.07188,-6.226298,0.638178,TRUE,1
3/6/2018 10:00,3/6/2018 5:00,51217,EASTERN HUB,,,HUB,,31.3,23.662593,-8.605598,0.968191,TRUE,1
3/6/2018 11:00,3/6/2018 6:00,51217,EASTERN HUB,,,HUB,,50.69,31.183741,-20.727773,1.221513,TRUE,1
3/6/2018 12:00,3/6/2018 7:00,51217,EASTERN HUB,,,HUB,,33.829999,25.777137,-8.775672,0.722809,TRUE,1
3/6/2018 13:00,3/6/2018 8:00,51217,EASTERN HUB,,,HUB,,31.7,20.613084,-11.236767,0.149851,TRUE,1
3/6/2018 14:00,3/6/2018 9:00,51217,EASTERN HUB,,,HUB,,29.13,18.71235,-10.208684,-0.208966,TRUE,1
3/6/2018 15:00,3/6/2018 10:00,51217,EASTERN HUB,,,HUB,,31.73,17.900829,-13.413398,-0.415772,TRUE,1
3/6/2018 16:00,3/6/2018 11:00,51217,EASTERN HUB,,,HUB,,28.270001,18.151865,-9.718998,-0.399136,TRUE,1
3/6/2018 17:00,3/6/2018 12:00,51217,EASTERN HUB,,,HUB,,28.37,16.002782,-11.946605,-0.420614,TRUE,1
3/6/2018 18:00,3/6/2018 13:00,51217,EASTERN HUB,,,HUB,,25.87,15.082242,-10.558537,-0.229221,TRUE,1
3/6/2018 19:00,3/6/2018 14:00,51217,EASTERN HUB,,,HUB,,28.68,15.735654,-12.854372,-0.089974,TRUE,1
3/6/2018 20:00,3/6/2018 15:00,51217,EASTERN HUB,,,HUB,,59.75,18.715912,-40.826015,-0.208073,TRUE,1
3/6/2018 21:00,3/6/2018 16:00,51217,EASTERN HUB,,,HUB,,27.04,17.539123,-9.758349,0.257472,TRUE,1
3/6/2018 22:00,3/6/2018 17:00,51217,EASTERN HUB,,,HUB,,32.75,19.93348,-13.239984,0.423464,TRUE,1
3/6/2018 23:00,3/6/2018 18:00,51217,EASTERN HUB,,,HUB,,35.89,20.982136,-15.40339,0.495526,TRUE,1
3/7/2018 0:00,3/6/2018 19:00,51217,EASTERN HUB,,,HUB,,35.24,22.861347,-12.591356,0.212704,TRUE,1
3/7/2018 1:00,3/6/2018 20:00,51217,EASTERN HUB,,,HUB,,37.72,22.207932,-15.700776,0.188708,TRUE,1
3/7/2018 2:00,3/6/2018 21:00,51217,EASTERN HUB,,,HUB,,29.33,20.130482,-9.40163,0.202112,TRUE,1
3/7/2018 3:00,3/6/2018 22:00,51217,EASTERN HUB,,,HUB,,27.590001,18.115079,-9.763528,0.288607,TRUE,1
3/7/2018 4:00,3/6/2018 23:00,51217,EASTERN HUB,,,HUB,,24.01,20.822589,-3.70575,0.518339,TRUE,1
3/7/2018 5:00,3/7/2018 0:00,51217,EASTERN HUB,,,HUB,,23.710001,22.878092,-1.196129,0.364221,TRUE,1
3/7/2018 6:00,3/7/2018 1:00,51217,EASTERN HUB,,,HUB,,21.989999,17.941116,-4.357882,0.308998,TRUE,1
3/7/2018 7:00,3/7/2018 2:00,51217,EASTERN HUB,,,HUB,,20.700001,17.049078,-4.02576,0.374838,TRUE,1
3/7/2018 8:00,3/7/2018 3:00,51217,EASTERN HUB,,,HUB,,21.610001,17.30005,-4.693952,0.384002,TRUE,1
3/7/2018 9:00,3/7/2018 4:00,51217,EASTERN HUB,,,HUB,,23.04,17.648185,-5.790531,0.398717,TRUE,1
3/7/2018 10:00,3/7/2018 5:00,51217,EASTERN HUB,,,HUB,,23.840001,16.294466,-7.990541,0.445006,TRUE,1
3/7/2018 11:00,3/7/2018 6:00,51217,EASTERN HUB,,,HUB,,55.15,19.70187,-36.133194,0.685064,TRUE,1
3/7/2018 12:00,3/7/2018 7:00,51217,EASTERN HUB,,,HUB,,30.43,17.869845,-13.221325,0.661171,TRUE,1
3/7/2018 13:00,3/7/2018 8:00,51217,EASTERN HUB,,,HUB,,37.43,23.544719,-14.631748,0.746467,TRUE,1
3/7/2018 14:00,3/7/2018 9:00,51217,EASTERN HUB,,,HUB,,35.49,29.221105,-6.974033,0.705138,TRUE,1
3/7/2018 15:00,3/7/2018 10:00,51217,EASTERN HUB,,,HUB,,35.02,30.897743,-4.994344,0.872087,TRUE,1
3/7/2018 16:00,3/7/2018 11:00,51217,EASTERN HUB,,,HUB,,54.08,62.591416,6.315799,2.195617,TRUE,1
3/7/2018 17:00,3/7/2018 12:00,51217,EASTERN HUB,,,HUB,,31.059999,33.87923,1.618376,1.200854,TRUE,1
3/7/2018 18:00,3/7/2018 13:00,51217,EASTERN HUB,,,HUB,,30.91,33.0959,1.058654,1.127246,TRUE,1
3/7/2018 19:00,3/7/2018 14:00,51217,EASTERN HUB,,,HUB,,24.32,25.121999,0.03051,0.77149,TRUE,1
3/7/2018 20:00,3/7/2018 15:00,51217,EASTERN HUB,,,HUB,,23.959999,23.735893,-0.815137,0.591031,TRUE,1
3/7/2018 21:00,3/7/2018 16:00,51217,EASTERN HUB,,,HUB,,29.5,22.695897,-7.391928,0.587825,TRUE,1
3/7/2018 22:00,3/7/2018 17:00,51217,EASTERN HUB,,,HUB,,29.71,23.331562,-6.90801,0.529572,TRUE,1
3/7/2018 23:00,3/7/2018 18:00,51217,EASTERN HUB,,,HUB,,39.63,25.201161,-15.215208,0.786369,TRUE,1
3/8/2018 0:00,3/7/2018 19:00,51217,EASTERN HUB,,,HUB,,37.18,25.9037,-11.756431,0.480131,TRUE,1
3/8/2018 1:00,3/7/2018 20:00,51217,EASTERN HUB,,,HUB,,28.39,20.77986,-7.913597,0.303458,TRUE,1
3/8/2018 2:00,3/7/2018 21:00,51217,EASTERN HUB,,,HUB,,35.3,20.680969,-14.855806,0.236775,TRUE,1
3/8/2018 3:00,3/7/2018 22:00,51217,EASTERN HUB,,,HUB,,31.019999,24.520021,-6.845473,0.345494,TRUE,1
3/8/2018 4:00,3/7/2018 23:00,51217,EASTERN HUB,,,HUB,,27.96,28.387588,0.01,0.417588,TRUE,1
3/8/2018 5:00,3/8/2018 0:00,51217,EASTERN HUB,,,HUB,,27.17,26.399811,-1.085924,0.315736,TRUE,1
3/8/2018 6:00,3/8/2018 1:00,51217,EASTERN HUB,,,HUB,,26.41,26.209289,-0.601819,0.401107,TRUE,1
3/8/2018 7:00,3/8/2018 2:00,51217,EASTERN HUB,,,HUB,,26.36,26.617492,-0.153661,0.411153,TRUE,1
3/8/2018 8:00,3/8/2018 3:00,51217,EASTERN HUB,,,HUB,,28.13,26.355461,-2.203599,0.42906,TRUE,1
3/8/2018 9:00,3/8/2018 4:00,51217,EASTERN HUB,,,HUB,,28.64,25.882491,-3.224619,0.467111,TRUE,1
3/8/2018 10:00,3/8/2018 5:00,51217,EASTERN HUB,,,HUB,,31.41,23.038554,-8.817252,0.445806,TRUE,1
3/8/2018 11:00,3/8/2018 6:00,51217,EASTERN HUB,,,HUB,,63.76,31.435165,-33.190717,0.865883,TRUE,1
3/8/2018 12:00,3/8/2018 7:00,51217,EASTERN HUB,,,HUB,,93.99,24.088407,-70.410408,0.508815,TRUE,1
3/8/2018 13:00,3/8/2018 8:00,51217,EASTERN HUB,,,HUB,,27.54,22.8783,-4.665977,0.004277,TRUE,1
3/8/2018 14:00,3/8/2018 9:00,51217,EASTERN HUB,,,HUB,,26.07,21.73811,-4.169057,-0.162833,TRUE,1
3/8/2018 15:00,3/8/2018 10:00,51217,EASTERN HUB,,,HUB,,27.68,24.822635,-2.64472,-0.212645,TRUE,1
3/8/2018 16:00,3/8/2018 11:00,51217,EASTERN HUB,,,HUB,,27.55,25.351216,-2.079985,-0.1188,TRUE,1
3/8/2018 17:00,3/8/2018 12:00,51217,EASTERN HUB,,,HUB,,36.17,33.362588,-2.675952,-0.13146,TRUE,1
3/8/2018 18:00,3/8/2018 13:00,51217,EASTERN HUB,,,HUB,,28.669999,26.241066,-2.33508,-0.093854,TRUE,1
3/8/2018 19:00,3/8/2018 14:00,51217,EASTERN HUB,,,HUB,,27.790001,24.383565,-3.368322,-0.038113,TRUE,1
3/8/2018 20:00,3/8/2018 15:00,51217,EASTERN HUB,,,HUB,,26.42,23.709677,-2.752401,0.042078,TRUE,1
3/8/2018 21:00,3/8/2018 16:00,51217,EASTERN HUB,,,HUB,,34.089999,23.538637,-10.606794,0.055431,TRUE,1
3/8/2018 22:00,3/8/2018 17:00,51217,EASTERN HUB,,,HUB,,38.9,26.231003,-12.969029,0.300033,TRUE,1
3/8/2018 23:00,3/8/2018 18:00,51217,EASTERN HUB,,,HUB,,37.77,28.444905,-9.988065,0.662969,TRUE,1
3/9/2018 0:00,3/8/2018 19:00,51217,EASTERN HUB,,,HUB,,66.690001,56.000351,-11.625694,0.936045,TRUE,1
3/9/2018 1:00,3/8/2018 20:00,51217,EASTERN HUB,,,HUB,,88.57,68.611652,-20.663609,0.705262,TRUE,1
3/9/2018 2:00,3/8/2018 21:00,51217,EASTERN HUB,,,HUB,,40.07,28.578913,-11.605294,0.114207,TRUE,1
3/9/2018 3:00,3/8/2018 22:00,51217,EASTERN HUB,,,HUB,,36.56,32.544374,-4.136658,0.121031,TRUE,1
3/9/2018 4:00,3/8/2018 23:00,51217,EASTERN HUB,,,HUB,,46.16,44.159339,-2.442585,0.441924,TRUE,1
3/9/2018 5:00,3/9/2018 0:00,51217,EASTERN HUB,,,HUB,,30.36,30.397621,-0.239074,0.276695,TRUE,1
3/9/2018 6:00,3/9/2018 1:00,51217,EASTERN HUB,,,HUB,,38.44,38.856845,0.001389,0.415456,TRUE,1
3/9/2018 7:00,3/9/2018 2:00,51217,EASTERN HUB,,,HUB,,30.44,31.955806,1.073797,0.442009,TRUE,1
3/9/2018 8:00,3/9/2018 3:00,51217,EASTERN HUB,,,HUB,,29.45,30.823583,0.973194,0.400388,TRUE,1
3/9/2018 9:00,3/9/2018 4:00,51217,EASTERN HUB,,,HUB,,29.740001,29.282876,-0.925609,0.468485,TRUE,1
3/9/2018 10:00,3/9/2018 5:00,51217,EASTERN HUB,,,HUB,,28.89,24.925642,-4.526451,0.562092,TRUE,1
3/9/2018 11:00,3/9/2018 6:00,51217,EASTERN HUB,,,HUB,,112.2,62.918815,-51.437646,2.156461,TRUE,1
3/9/2018 12:00,3/9/2018 7:00,51217,EASTERN HUB,,,HUB,,45.47,32.154136,-13.98992,0.674056,TRUE,1
3/9/2018 13:00,3/9/2018 8:00,51217,EASTERN HUB,,,HUB,,35.82,29.624535,-6.159518,-0.035947,TRUE,1
3/9/2018 14:00,3/9/2018 9:00,51217,EASTERN HUB,,,HUB,,41.62,31.904026,-9.072898,-0.643076,TRUE,1
3/9/2018 15:00,3/9/2018 10:00,51217,EASTERN HUB,,,HUB,,41.26,32.495143,-8.039294,-0.725563,TRUE,1
