datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
7/1/2018 4:00,7/1/2018 0:00,51217,EASTERN HUB,,,HUB,,23.96,24.814794,0.055366,0.802761,TRUE,1
7/1/2018 5:00,7/1/2018 1:00,51217,EASTERN HUB,,,HUB,,22.8,23.628668,0.015779,0.817055,TRUE,1
7/1/2018 6:00,7/1/2018 2:00,51217,EASTERN HUB,,,HUB,,20.79,21.450104,0,0.659271,TRUE,1
7/1/2018 7:00,7/1/2018 3:00,51217,EASTERN HUB,,,HUB,,19.87,20.384592,0,0.514592,TRUE,1
7/1/2018 8:00,7/1/2018 4:00,51217,EASTERN HUB,,,HUB,,19.33,19.743838,0,0.418005,TRUE,1
7/1/2018 9:00,7/1/2018 5:00,51217,EASTERN HUB,,,HUB,,18.9,19.257539,0,0.356706,TRUE,1
7/1/2018 10:00,7/1/2018 6:00,51217,EASTERN HUB,,,HUB,,17.82,18.156106,0,0.337773,TRUE,1
7/1/2018 11:00,7/1/2018 7:00,51217,EASTERN HUB,,,HUB,,19.76,20.251663,0,0.496663,TRUE,1
7/1/2018 12:00,7/1/2018 8:00,51217,EASTERN HUB,,,HUB,,23.84,24.471337,0.011605,0.618899,TRUE,1
7/1/2018 13:00,7/1/2018 9:00,51217,EASTERN HUB,,,HUB,,39.94,40.806407,-0.051245,0.922651,TRUE,1
7/1/2018 14:00,7/1/2018 10:00,51217,EASTERN HUB,,,HUB,,42.09,42.890075,-0.304927,1.107502,TRUE,1
7/1/2018 15:00,7/1/2018 11:00,51217,EASTERN HUB,,,HUB,,45.77,47.293972,0.235903,1.29307,TRUE,1
7/1/2018 16:00,7/1/2018 12:00,51217,EASTERN HUB,,,HUB,,35.78,37.404844,0.479592,1.141085,TRUE,1
7/1/2018 17:00,7/1/2018 13:00,51217,EASTERN HUB,,,HUB,,45.41,50.472933,3.307289,1.753977,TRUE,1
7/1/2018 18:00,7/1/2018 14:00,51217,EASTERN HUB,,,HUB,,48.06,53.35922,3.502777,1.800609,TRUE,1
7/1/2018 19:00,7/1/2018 15:00,51217,EASTERN HUB,,,HUB,,43.56,48.53278,3.304493,1.669954,TRUE,1
7/1/2018 20:00,7/1/2018 16:00,51217,EASTERN HUB,,,HUB,,53.45,62.220757,6.412403,2.356687,TRUE,1
7/1/2018 21:00,7/1/2018 17:00,51217,EASTERN HUB,,,HUB,,52.1,59.503994,4.751905,2.651256,TRUE,1
7/1/2018 22:00,7/1/2018 18:00,51217,EASTERN HUB,,,HUB,,49.46,56.977938,4.651966,2.864306,TRUE,1
7/1/2018 23:00,7/1/2018 19:00,51217,EASTERN HUB,,,HUB,,44.55,51.265225,4.293982,2.419577,TRUE,1
7/2/2018 0:00,7/1/2018 20:00,51217,EASTERN HUB,,,HUB,,36.28,38.265954,0.430964,1.559157,TRUE,1
7/2/2018 1:00,7/1/2018 21:00,51217,EASTERN HUB,,,HUB,,35.53,36.996336,0.022862,1.440974,TRUE,1
7/2/2018 2:00,7/1/2018 22:00,51217,EASTERN HUB,,,HUB,,28.37,29.360398,0,0.990398,TRUE,1
7/2/2018 3:00,7/1/2018 23:00,51217,EASTERN HUB,,,HUB,,27.72,28.836124,0.053179,1.064611,TRUE,1
7/2/2018 4:00,7/2/2018 0:00,51217,EASTERN HUB,,,HUB,,28.12,30.646536,1.31938,1.204655,TRUE,1
7/2/2018 5:00,7/2/2018 1:00,51217,EASTERN HUB,,,HUB,,21.92,22.864545,0,0.947878,TRUE,1
7/2/2018 6:00,7/2/2018 2:00,51217,EASTERN HUB,,,HUB,,21.23,21.964891,0,0.733224,TRUE,1
7/2/2018 7:00,7/2/2018 3:00,51217,EASTERN HUB,,,HUB,,20.49,21.100312,0,0.607812,TRUE,1
7/2/2018 8:00,7/2/2018 4:00,51217,EASTERN HUB,,,HUB,,20.39,20.925611,0,0.539777,TRUE,1
7/2/2018 9:00,7/2/2018 5:00,51217,EASTERN HUB,,,HUB,,20.96,21.499641,0,0.539641,TRUE,1
7/2/2018 10:00,7/2/2018 6:00,51217,EASTERN HUB,,,HUB,,23.53,24.153989,0,0.625656,TRUE,1
7/2/2018 11:00,7/2/2018 7:00,51217,EASTERN HUB,,,HUB,,26.07,26.959693,-0.001667,0.894693,TRUE,1
7/2/2018 12:00,7/2/2018 8:00,51217,EASTERN HUB,,,HUB,,34.18,35.683285,-0.004495,1.508613,TRUE,1
7/2/2018 13:00,7/2/2018 9:00,51217,EASTERN HUB,,,HUB,,78.11,81.45018,-0.489882,3.835062,TRUE,1
7/2/2018 14:00,7/2/2018 10:00,51217,EASTERN HUB,,,HUB,,41.33,43.523232,-0.033531,2.22843,TRUE,1
7/2/2018 15:00,7/2/2018 11:00,51217,EASTERN HUB,,,HUB,,82.04,99.479314,12.491916,4.944899,TRUE,1
7/2/2018 16:00,7/2/2018 12:00,51217,EASTERN HUB,,,HUB,,83.48,90.389679,2.842735,4.062777,TRUE,1
7/2/2018 17:00,7/2/2018 13:00,51217,EASTERN HUB,,,HUB,,57.58,59.821866,-0.340414,2.582281,TRUE,1
7/2/2018 18:00,7/2/2018 14:00,51217,EASTERN HUB,,,HUB,,50.23,59.143209,6.203515,2.708861,TRUE,1
7/2/2018 19:00,7/2/2018 15:00,51217,EASTERN HUB,,,HUB,,41.85,49.973543,5.465936,2.659274,TRUE,1
7/2/2018 20:00,7/2/2018 16:00,51217,EASTERN HUB,,,HUB,,44.76,56.098604,8.075899,3.261872,TRUE,1
7/2/2018 21:00,7/2/2018 17:00,51217,EASTERN HUB,,,HUB,,41.69,50.666411,5.697137,3.27844,TRUE,1
7/2/2018 22:00,7/2/2018 18:00,51217,EASTERN HUB,,,HUB,,78.2,94.668135,9.527557,6.944745,TRUE,1
7/2/2018 23:00,7/2/2018 19:00,51217,EASTERN HUB,,,HUB,,56.38,102.194635,41.056096,4.761039,TRUE,1
7/3/2018 0:00,7/2/2018 20:00,51217,EASTERN HUB,,,HUB,,41.93,160.409181,115.575295,2.903886,TRUE,1
7/3/2018 1:00,7/2/2018 21:00,51217,EASTERN HUB,,,HUB,,32.07,73.95735,39.949341,1.938009,TRUE,1
7/3/2018 2:00,7/2/2018 22:00,51217,EASTERN HUB,,,HUB,,30.79,32.47109,-0.002508,1.686098,TRUE,1
7/3/2018 3:00,7/2/2018 23:00,51217,EASTERN HUB,,,HUB,,32.51,35.899561,1.520794,1.870433,TRUE,1
7/3/2018 4:00,7/3/2018 0:00,51217,EASTERN HUB,,,HUB,,29.05,35.994663,5.092903,1.855927,TRUE,1
7/3/2018 5:00,7/3/2018 1:00,51217,EASTERN HUB,,,HUB,,23.39,26.772202,1.782363,1.599006,TRUE,1
7/3/2018 6:00,7/3/2018 2:00,51217,EASTERN HUB,,,HUB,,19.96,23.532292,2.366045,1.202914,TRUE,1
7/3/2018 7:00,7/3/2018 3:00,51217,EASTERN HUB,,,HUB,,20.02,22.857468,1.806391,1.035244,TRUE,1
7/3/2018 8:00,7/3/2018 4:00,51217,EASTERN HUB,,,HUB,,19.91,23.325793,2.50655,0.908409,TRUE,1
7/3/2018 9:00,7/3/2018 5:00,51217,EASTERN HUB,,,HUB,,22.09,25.159276,2.013606,1.054003,TRUE,1
7/3/2018 10:00,7/3/2018 6:00,51217,EASTERN HUB,,,HUB,,25.15,28.040795,1.590728,1.297567,TRUE,1
7/3/2018 11:00,7/3/2018 7:00,51217,EASTERN HUB,,,HUB,,28.5,31.510785,1.644588,1.36953,TRUE,1
7/3/2018 12:00,7/3/2018 8:00,51217,EASTERN HUB,,,HUB,,30.77,32.685558,0.413906,1.504986,TRUE,1
7/3/2018 13:00,7/3/2018 9:00,51217,EASTERN HUB,,,HUB,,44.15,46.896294,0.281066,2.467728,TRUE,1
7/3/2018 14:00,7/3/2018 10:00,51217,EASTERN HUB,,,HUB,,53.39,56.481689,0.000101,3.089921,TRUE,1
7/3/2018 15:00,7/3/2018 11:00,51217,EASTERN HUB,,,HUB,,60.24,63.928348,0.134077,3.558438,TRUE,1
7/3/2018 16:00,7/3/2018 12:00,51217,EASTERN HUB,,,HUB,,102.53,111.386015,2.977588,5.878427,TRUE,1
7/3/2018 17:00,7/3/2018 13:00,51217,EASTERN HUB,,,HUB,,68.63,78.229299,5.870721,3.724411,TRUE,1
7/3/2018 18:00,7/3/2018 14:00,51217,EASTERN HUB,,,HUB,,63.87,72.176973,5.205904,3.097736,TRUE,1
7/3/2018 19:00,7/3/2018 15:00,51217,EASTERN HUB,,,HUB,,44.28,48.495517,2.105725,2.113125,TRUE,1
7/3/2018 20:00,7/3/2018 16:00,51217,EASTERN HUB,,,HUB,,50.7,60.481448,7.27406,2.511555,TRUE,1
7/3/2018 21:00,7/3/2018 17:00,51217,EASTERN HUB,,,HUB,,49.15,54.510024,3.141655,2.221702,TRUE,1
7/3/2018 22:00,7/3/2018 18:00,51217,EASTERN HUB,,,HUB,,37.79,39.052018,-0.24226,1.503444,TRUE,1
7/3/2018 23:00,7/3/2018 19:00,51217,EASTERN HUB,,,HUB,,49.5,45.573111,-5.765418,1.837695,TRUE,1
7/4/2018 0:00,7/3/2018 20:00,51217,EASTERN HUB,,,HUB,,31.22,31.544454,-0.795683,1.119304,TRUE,1
7/4/2018 1:00,7/3/2018 21:00,51217,EASTERN HUB,,,HUB,,40.39,41.829731,-0.094239,1.538137,TRUE,1
7/4/2018 2:00,7/3/2018 22:00,51217,EASTERN HUB,,,HUB,,27.31,25.163386,-3.076558,0.925777,TRUE,1
7/4/2018 3:00,7/3/2018 23:00,51217,EASTERN HUB,,,HUB,,26.45,26.036249,-1.289968,0.880383,TRUE,1
7/4/2018 4:00,7/4/2018 0:00,51217,EASTERN HUB,,,HUB,,26.21,27.279893,0,1.068226,TRUE,1
7/4/2018 5:00,7/4/2018 1:00,51217,EASTERN HUB,,,HUB,,26.31,27.417752,0,1.108586,TRUE,1
7/4/2018 6:00,7/4/2018 2:00,51217,EASTERN HUB,,,HUB,,23.63,24.424058,0.003333,0.788224,TRUE,1
7/4/2018 7:00,7/4/2018 3:00,51217,EASTERN HUB,,,HUB,,21.52,22.129181,0.003333,0.608348,TRUE,1
7/4/2018 8:00,7/4/2018 4:00,51217,EASTERN HUB,,,HUB,,21.06,21.557993,0.005833,0.496326,TRUE,1
7/4/2018 9:00,7/4/2018 5:00,51217,EASTERN HUB,,,HUB,,20.82,21.161137,-0.009769,0.348406,TRUE,1
7/4/2018 10:00,7/4/2018 6:00,51217,EASTERN HUB,,,HUB,,20.34,20.686247,0,0.348747,TRUE,1
7/4/2018 11:00,7/4/2018 7:00,51217,EASTERN HUB,,,HUB,,22.23,22.713699,0,0.481199,TRUE,1
7/4/2018 12:00,7/4/2018 8:00,51217,EASTERN HUB,,,HUB,,31.91,26.022515,-6.683113,0.796462,TRUE,1
7/4/2018 13:00,7/4/2018 9:00,51217,EASTERN HUB,,,HUB,,35.59,36.62788,-0.069563,1.112444,TRUE,1
7/4/2018 14:00,7/4/2018 10:00,51217,EASTERN HUB,,,HUB,,58.93,35.240616,-25.567579,1.877362,TRUE,1
7/4/2018 15:00,7/4/2018 11:00,51217,EASTERN HUB,,,HUB,,72.28,62.32829,-12.67605,2.72184,TRUE,1
7/4/2018 16:00,7/4/2018 12:00,51217,EASTERN HUB,,,HUB,,66.18,59.453116,-9.699749,2.972032,TRUE,1
7/4/2018 17:00,7/4/2018 13:00,51217,EASTERN HUB,,,HUB,,43.44,43.132698,-2.070434,1.763965,TRUE,1
7/4/2018 18:00,7/4/2018 14:00,51217,EASTERN HUB,,,HUB,,38.83,39.434862,-0.674874,1.278069,TRUE,1
7/4/2018 19:00,7/4/2018 15:00,51217,EASTERN HUB,,,HUB,,38.33,39.95396,0.235061,1.393065,TRUE,1
7/4/2018 20:00,7/4/2018 16:00,51217,EASTERN HUB,,,HUB,,40.57,42.318182,0.117234,1.630115,TRUE,1
7/4/2018 21:00,7/4/2018 17:00,51217,EASTERN HUB,,,HUB,,46.73,48.396528,0,1.668195,TRUE,1
7/4/2018 22:00,7/4/2018 18:00,51217,EASTERN HUB,,,HUB,,37.84,31.878222,-7.051161,1.09355,TRUE,1
7/4/2018 23:00,7/4/2018 19:00,51217,EASTERN HUB,,,HUB,,53.31,45.975182,-8.947089,1.613105,TRUE,1
7/5/2018 0:00,7/4/2018 20:00,51217,EASTERN HUB,,,HUB,,41.95,41.057731,-1.864861,0.975925,TRUE,1
7/5/2018 1:00,7/4/2018 21:00,51217,EASTERN HUB,,,HUB,,31.88,32.464709,-0.02555,0.611092,TRUE,1
7/5/2018 2:00,7/4/2018 22:00,51217,EASTERN HUB,,,HUB,,28.73,29.398344,-0.024914,0.692424,TRUE,1
7/5/2018 3:00,7/4/2018 23:00,51217,EASTERN HUB,,,HUB,,27.39,28.537638,0.249564,0.893907,TRUE,1
7/5/2018 4:00,7/5/2018 0:00,51217,EASTERN HUB,,,HUB,,22.41,23.139762,0,0.731428,TRUE,1
7/5/2018 5:00,7/5/2018 1:00,51217,EASTERN HUB,,,HUB,,22.48,23.058495,0,0.578495,TRUE,1
7/5/2018 6:00,7/5/2018 2:00,51217,EASTERN HUB,,,HUB,,20.58,20.951637,0,0.375803,TRUE,1
7/5/2018 7:00,7/5/2018 3:00,51217,EASTERN HUB,,,HUB,,20.1,20.439843,0,0.339843,TRUE,1
7/5/2018 8:00,7/5/2018 4:00,51217,EASTERN HUB,,,HUB,,20.2,20.534628,0,0.334628,TRUE,1
7/5/2018 9:00,7/5/2018 5:00,51217,EASTERN HUB,,,HUB,,22.15,22.586775,0,0.436775,TRUE,1
7/5/2018 10:00,7/5/2018 6:00,51217,EASTERN HUB,,,HUB,,24.97,25.750425,0,0.776258,TRUE,1
7/5/2018 11:00,7/5/2018 7:00,51217,EASTERN HUB,,,HUB,,27.13,28.440743,0.189846,1.120063,TRUE,1
7/5/2018 12:00,7/5/2018 8:00,51217,EASTERN HUB,,,HUB,,39.86,41.14762,-0.151169,1.439622,TRUE,1
7/5/2018 13:00,7/5/2018 9:00,51217,EASTERN HUB,,,HUB,,99.62,102.226328,-0.199518,2.808346,TRUE,1
7/5/2018 14:00,7/5/2018 10:00,51217,EASTERN HUB,,,HUB,,37.47,35.908348,-2.72808,1.166428,TRUE,1
7/5/2018 15:00,7/5/2018 11:00,51217,EASTERN HUB,,,HUB,,47.43,48.404364,-0.757189,1.729053,TRUE,1
7/5/2018 16:00,7/5/2018 12:00,51217,EASTERN HUB,,,HUB,,69.6,77.066381,4.769334,2.697047,TRUE,1
7/5/2018 17:00,7/5/2018 13:00,51217,EASTERN HUB,,,HUB,,69.31,71.636526,-0.376256,2.699449,TRUE,1
7/5/2018 18:00,7/5/2018 14:00,51217,EASTERN HUB,,,HUB,,46.47,48.138296,-0.168333,1.837462,TRUE,1
7/5/2018 19:00,7/5/2018 15:00,51217,EASTERN HUB,,,HUB,,64.27,65.908528,-1.845277,3.482971,TRUE,1
7/5/2018 20:00,7/5/2018 16:00,51217,EASTERN HUB,,,HUB,,78.02,80.926384,-1.965818,4.876369,TRUE,1
7/5/2018 21:00,7/5/2018 17:00,51217,EASTERN HUB,,,HUB,,62.2,65.19799,-1.307446,4.301269,TRUE,1
7/5/2018 22:00,7/5/2018 18:00,51217,EASTERN HUB,,,HUB,,36.58,39.271599,0.245552,2.451047,TRUE,1
7/5/2018 23:00,7/5/2018 19:00,51217,EASTERN HUB,,,HUB,,33.9,36.411742,0.325642,2.181933,TRUE,1
7/6/2018 0:00,7/5/2018 20:00,51217,EASTERN HUB,,,HUB,,55.03,58.235157,-0.000833,3.20599,TRUE,1
7/6/2018 1:00,7/5/2018 21:00,51217,EASTERN HUB,,,HUB,,65.42,69.117527,-0.016729,3.717589,TRUE,1
7/6/2018 2:00,7/5/2018 22:00,51217,EASTERN HUB,,,HUB,,29.26,30.682396,-0.000016,1.423245,TRUE,1
7/6/2018 3:00,7/5/2018 23:00,51217,EASTERN HUB,,,HUB,,27.46,28.865151,0,1.405984,TRUE,1
7/6/2018 4:00,7/6/2018 0:00,51217,EASTERN HUB,,,HUB,,29.2,32.337164,1.223715,1.917615,TRUE,1
7/6/2018 5:00,7/6/2018 1:00,51217,EASTERN HUB,,,HUB,,26.13,28.264162,0.459216,1.672446,TRUE,1
7/6/2018 6:00,7/6/2018 2:00,51217,EASTERN HUB,,,HUB,,23.82,25.240631,0.026843,1.397955,TRUE,1
7/6/2018 7:00,7/6/2018 3:00,51217,EASTERN HUB,,,HUB,,24,25.388215,0,1.384049,TRUE,1
7/6/2018 8:00,7/6/2018 4:00,51217,EASTERN HUB,,,HUB,,23.26,24.607317,0,1.350651,TRUE,1
7/6/2018 9:00,7/6/2018 5:00,51217,EASTERN HUB,,,HUB,,25.68,27.210392,0,1.526225,TRUE,1
7/6/2018 10:00,7/6/2018 6:00,51217,EASTERN HUB,,,HUB,,24.59,26.191663,0.036667,1.562496,TRUE,1
7/6/2018 11:00,7/6/2018 7:00,51217,EASTERN HUB,,,HUB,,25.16,26.799423,0,1.637757,TRUE,1
7/6/2018 12:00,7/6/2018 8:00,51217,EASTERN HUB,,,HUB,,26.68,28.389431,0,1.706931,TRUE,1
7/6/2018 13:00,7/6/2018 9:00,51217,EASTERN HUB,,,HUB,,32.49,34.637981,-0.012446,2.157094,TRUE,1
7/6/2018 14:00,7/6/2018 10:00,51217,EASTERN HUB,,,HUB,,27.16,29.106861,-0.009576,1.956437,TRUE,1
7/6/2018 15:00,7/6/2018 11:00,51217,EASTERN HUB,,,HUB,,28.14,29.975215,-0.000259,1.836307,TRUE,1
7/6/2018 16:00,7/6/2018 12:00,51217,EASTERN HUB,,,HUB,,34.19,75.196234,38.820305,2.186763,TRUE,1
7/6/2018 17:00,7/6/2018 13:00,51217,EASTERN HUB,,,HUB,,32.44,34.080373,-0.128662,1.767368,TRUE,1
7/6/2018 18:00,7/6/2018 14:00,51217,EASTERN HUB,,,HUB,,36.09,37.969233,0,1.8759,TRUE,1
7/6/2018 19:00,7/6/2018 15:00,51217,EASTERN HUB,,,HUB,,42.63,44.824246,-0.0075,2.203412,TRUE,1
7/6/2018 20:00,7/6/2018 16:00,51217,EASTERN HUB,,,HUB,,38.36,40.212747,-0.004151,1.857731,TRUE,1
7/6/2018 21:00,7/6/2018 17:00,51217,EASTERN HUB,,,HUB,,35.79,37.338762,-0.061763,1.613026,TRUE,1
7/6/2018 22:00,7/6/2018 18:00,51217,EASTERN HUB,,,HUB,,28.37,29.253508,-0.322868,1.210543,TRUE,1
7/6/2018 23:00,7/6/2018 19:00,51217,EASTERN HUB,,,HUB,,24.66,21.69997,-3.947983,0.991287,TRUE,1
7/7/2018 0:00,7/6/2018 20:00,51217,EASTERN HUB,,,HUB,,21.21,21.055855,-1.002094,0.848783,TRUE,1
7/7/2018 1:00,7/6/2018 21:00,51217,EASTERN HUB,,,HUB,,22.05,22.051566,-1.038539,1.037605,TRUE,1
7/7/2018 2:00,7/6/2018 22:00,51217,EASTERN HUB,,,HUB,,21.35,22.298773,0,0.947106,TRUE,1
7/7/2018 3:00,7/6/2018 23:00,51217,EASTERN HUB,,,HUB,,18.79,19.505087,0,0.71342,TRUE,1
7/7/2018 4:00,7/7/2018 0:00,51217,EASTERN HUB,,,HUB,,18.39,19.179237,0,0.789237,TRUE,1
7/7/2018 5:00,7/7/2018 1:00,51217,EASTERN HUB,,,HUB,,18.24,18.844373,0,0.60354,TRUE,1
7/7/2018 6:00,7/7/2018 2:00,51217,EASTERN HUB,,,HUB,,17.43,17.788644,0,0.363644,TRUE,1
7/7/2018 7:00,7/7/2018 3:00,51217,EASTERN HUB,,,HUB,,16.69,16.955364,0,0.266197,TRUE,1
7/7/2018 8:00,7/7/2018 4:00,51217,EASTERN HUB,,,HUB,,14.7,14.966093,0,0.271093,TRUE,1
7/7/2018 9:00,7/7/2018 5:00,51217,EASTERN HUB,,,HUB,,6.88,6.980405,0,0.100405,TRUE,1
7/7/2018 10:00,7/7/2018 6:00,51217,EASTERN HUB,,,HUB,,7.43,7.502407,0,0.07324,TRUE,1
7/7/2018 11:00,7/7/2018 7:00,51217,EASTERN HUB,,,HUB,,11.13,11.271414,0,0.143914,TRUE,1
7/7/2018 12:00,7/7/2018 8:00,51217,EASTERN HUB,,,HUB,,18.85,19.078397,0,0.22673,TRUE,1
7/7/2018 13:00,7/7/2018 9:00,51217,EASTERN HUB,,,HUB,,18.9,19.11764,0,0.22264,TRUE,1
7/7/2018 14:00,7/7/2018 10:00,51217,EASTERN HUB,,,HUB,,19.82,19.805135,0,-0.011532,TRUE,1
7/7/2018 15:00,7/7/2018 11:00,51217,EASTERN HUB,,,HUB,,23.92,20.539937,-3.232882,-0.145514,TRUE,1
7/7/2018 16:00,7/7/2018 12:00,51217,EASTERN HUB,,,HUB,,22.03,17.234433,-4.711889,-0.087846,TRUE,1
7/7/2018 17:00,7/7/2018 13:00,51217,EASTERN HUB,,,HUB,,25.36,15.430736,-9.780373,-0.144725,TRUE,1
7/7/2018 18:00,7/7/2018 14:00,51217,EASTERN HUB,,,HUB,,23.61,16.672849,-6.868839,-0.072478,TRUE,1
7/7/2018 19:00,7/7/2018 15:00,51217,EASTERN HUB,,,HUB,,25.82,20.799796,-4.951631,-0.071073,TRUE,1
7/7/2018 20:00,7/7/2018 16:00,51217,EASTERN HUB,,,HUB,,46.36,44.134282,-2.21327,-0.012448,TRUE,1
7/7/2018 21:00,7/7/2018 17:00,51217,EASTERN HUB,,,HUB,,35.01,35.135117,0,0.12595,TRUE,1
7/7/2018 22:00,7/7/2018 18:00,51217,EASTERN HUB,,,HUB,,33.89,34.095592,0,0.207259,TRUE,1
7/7/2018 23:00,7/7/2018 19:00,51217,EASTERN HUB,,,HUB,,25.43,23.966426,-1.580328,0.113421,TRUE,1
7/8/2018 0:00,7/7/2018 20:00,51217,EASTERN HUB,,,HUB,,21.93,17.751259,-4.255924,0.073017,TRUE,1
7/8/2018 1:00,7/7/2018 21:00,51217,EASTERN HUB,,,HUB,,21.84,21.953036,0,0.116369,TRUE,1
7/8/2018 2:00,7/7/2018 22:00,51217,EASTERN HUB,,,HUB,,19.56,19.581454,0,0.023954,TRUE,1
7/8/2018 3:00,7/7/2018 23:00,51217,EASTERN HUB,,,HUB,,18.67,18.716732,0,0.051732,TRUE,1
7/8/2018 4:00,7/8/2018 0:00,51217,EASTERN HUB,,,HUB,,16.62,16.657928,0,0.035428,TRUE,1
7/8/2018 5:00,7/8/2018 1:00,51217,EASTERN HUB,,,HUB,,16.03,16.020699,0,-0.011801,TRUE,1
7/8/2018 6:00,7/8/2018 2:00,51217,EASTERN HUB,,,HUB,,15.49,15.461111,0,-0.030556,TRUE,1
7/8/2018 7:00,7/8/2018 3:00,51217,EASTERN HUB,,,HUB,,8.66,8.629272,0,-0.025728,TRUE,1
7/8/2018 8:00,7/8/2018 4:00,51217,EASTERN HUB,,,HUB,,11,10.973975,0,-0.028525,TRUE,1
7/8/2018 9:00,7/8/2018 5:00,51217,EASTERN HUB,,,HUB,,9.75,9.724737,0,-0.027763,TRUE,1
7/8/2018 10:00,7/8/2018 6:00,51217,EASTERN HUB,,,HUB,,-10.99,-10.944889,0,0.043444,TRUE,1
7/8/2018 11:00,7/8/2018 7:00,51217,EASTERN HUB,,,HUB,,14.33,14.319533,0,-0.007134,TRUE,1
7/8/2018 12:00,7/8/2018 8:00,51217,EASTERN HUB,,,HUB,,16.35,16.230539,0,-0.122795,TRUE,1
7/8/2018 13:00,7/8/2018 9:00,51217,EASTERN HUB,,,HUB,,18.45,16.786933,-1.293846,-0.370055,TRUE,1
7/8/2018 14:00,7/8/2018 10:00,51217,EASTERN HUB,,,HUB,,20.2,16.914882,-2.9427,-0.344918,TRUE,1
7/8/2018 15:00,7/8/2018 11:00,51217,EASTERN HUB,,,HUB,,21.35,17.461449,-3.616505,-0.27288,TRUE,1
7/8/2018 16:00,7/8/2018 12:00,51217,EASTERN HUB,,,HUB,,24.63,18.133687,-6.148589,-0.347724,TRUE,1
7/8/2018 17:00,7/8/2018 13:00,51217,EASTERN HUB,,,HUB,,27.09,17.164215,-9.48655,-0.437569,TRUE,1
7/8/2018 18:00,7/8/2018 14:00,51217,EASTERN HUB,,,HUB,,26.47,18.264658,-7.902363,-0.306312,TRUE,1
7/8/2018 19:00,7/8/2018 15:00,51217,EASTERN HUB,,,HUB,,32.72,27.172012,-5.369586,-0.182569,TRUE,1
7/8/2018 20:00,7/8/2018 16:00,51217,EASTERN HUB,,,HUB,,42.02,37.929186,-4.125323,0.030342,TRUE,1
7/8/2018 21:00,7/8/2018 17:00,51217,EASTERN HUB,,,HUB,,56.96,55.886106,-1.443663,0.373102,TRUE,1
7/8/2018 22:00,7/8/2018 18:00,51217,EASTERN HUB,,,HUB,,61.93,62.280062,0,0.352562,TRUE,1
7/8/2018 23:00,7/8/2018 19:00,51217,EASTERN HUB,,,HUB,,49.03,47.282824,-2.129945,0.380269,TRUE,1
7/9/2018 0:00,7/8/2018 20:00,51217,EASTERN HUB,,,HUB,,35.5,28.767987,-6.830317,0.094137,TRUE,1
7/9/2018 1:00,7/8/2018 21:00,51217,EASTERN HUB,,,HUB,,27.83,27.974817,0,0.144817,TRUE,1
7/9/2018 2:00,7/8/2018 22:00,51217,EASTERN HUB,,,HUB,,24.06,24.138975,0,0.082308,TRUE,1
7/9/2018 3:00,7/8/2018 23:00,51217,EASTERN HUB,,,HUB,,21.4,21.399021,0,-0.002646,TRUE,1
7/9/2018 4:00,7/9/2018 0:00,51217,EASTERN HUB,,,HUB,,18.8,18.816449,0.094265,-0.08115,TRUE,1
7/9/2018 5:00,7/9/2018 1:00,51217,EASTERN HUB,,,HUB,,17.96,17.78878,0.01,-0.18122,TRUE,1
7/9/2018 6:00,7/9/2018 2:00,51217,EASTERN HUB,,,HUB,,17.22,16.985928,0.01,-0.243239,TRUE,1
7/9/2018 7:00,7/9/2018 3:00,51217,EASTERN HUB,,,HUB,,16.03,15.852884,0.017523,-0.190473,TRUE,1
7/9/2018 8:00,7/9/2018 4:00,51217,EASTERN HUB,,,HUB,,16.57,16.369298,0.000833,-0.202369,TRUE,1
7/9/2018 9:00,7/9/2018 5:00,51217,EASTERN HUB,,,HUB,,17.52,17.305334,0,-0.212167,TRUE,1
7/9/2018 10:00,7/9/2018 6:00,51217,EASTERN HUB,,,HUB,,17.91,17.769365,0,-0.142302,TRUE,1
7/9/2018 11:00,7/9/2018 7:00,51217,EASTERN HUB,,,HUB,,19.05,18.82012,0,-0.234046,TRUE,1
7/9/2018 12:00,7/9/2018 8:00,51217,EASTERN HUB,,,HUB,,21.21,18.12979,-2.683963,-0.391247,TRUE,1
7/9/2018 13:00,7/9/2018 9:00,51217,EASTERN HUB,,,HUB,,25.24,19.653494,-4.916695,-0.673145,TRUE,1
7/9/2018 14:00,7/9/2018 10:00,51217,EASTERN HUB,,,HUB,,47.94,23.41894,-23.67695,-0.840777,TRUE,1
7/9/2018 15:00,7/9/2018 11:00,51217,EASTERN HUB,,,HUB,,24.35,22.865184,-1.287866,-0.19695,TRUE,1
7/9/2018 16:00,7/9/2018 12:00,51217,EASTERN HUB,,,HUB,,29.21,28.901875,-0.046601,-0.259858,TRUE,1
7/9/2018 17:00,7/9/2018 13:00,51217,EASTERN HUB,,,HUB,,37.11,32.094918,-4.743556,-0.270692,TRUE,1
7/9/2018 18:00,7/9/2018 14:00,51217,EASTERN HUB,,,HUB,,45.54,40.19052,-5.133417,-0.212731,TRUE,1
7/9/2018 19:00,7/9/2018 15:00,51217,EASTERN HUB,,,HUB,,69.17,63.90292,-5.450899,0.187985,TRUE,1
